MovieID,CoverURL,Directors,Writers,Actors
77681,https://m.media-amazon.com/images/M/MV5BYWM3ODgyZTMtZTVkMi00NTAxLTk0OWQtMzM3NzVkYzRlMTA1XkEyXkFqcGdeQXVyNzc5MjA3OA@@.jpg,Wes Craven,Wes Craven,"John Steadman, Janus Blythe, Peter Locke, Russ Grieve, Virginia Vincent"
107212,https://m.media-amazon.com/images/M/MV5BMDNhYzllZTItNGRjMi00ZWUzLTlmNTktOGM5ZDc5MmM3YWU4XkEyXkFqcGdeQXVyNjMwMjk0MTQ@.jpg,Mike Binder,Mike Binder,"Alan Arkin, Matt Craven, Diane Lane, Bill Paxton, Elizabeth Perkins"
70350,https://m.media-amazon.com/images/M/MV5BZWFmMDNiM2YtMDcyZC00ODYwLWIxNWYtMTBiYzBiZmZmYWJmL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNzc5MjA3OA@@.jpg,Michael Campus,Robert J. Poole,"Max Julien, Don Gordon, Richard Pryor, Carol Speed, Roger E. Mosley"
110557,https://m.media-amazon.com/images/M/MV5BNWYyMmUzMjEtNjk1Ni00MWY5LTgyODUtNmFjZTEyYzU5ZmE2XkEyXkFqcGdeQXVyNzc5MjA3OA@@.jpg,Franco Amurri,"Franco Amurri, Stu Krieger","Finster, Thora Birch, Harvey Keitel, Mimi Rogers, Christopher McDonald"
100666,https://m.media-amazon.com/images/M/MV5BNjQyNjRkNWYtYzA5OC00ZGRiLThmYjEtZjJmNzlmZWI2ZDFiXkEyXkFqcGdeQXVyNjMwMjk0MTQ@.jpg,Patrick Read Johnson,"Patrick Read Johnson, Scott Lawrence Alexander","Douglas Barr, Royal Dano, Ariana Richards, J.J. Anderson, Gregg Berger"
103003,https://m.media-amazon.com/images/M/MV5BY2MwNTdiODUtNDJlMi00NWRkLThmZWYtNjg5NTQ3NzBlY2EzXkEyXkFqcGdeQXVyMjgyMDk1MzY@.jpg,Burt Kennedy,Frank A. Cappello,"Hulk Hogan, Christopher Lloyd, Shelley Duvall, Larry Miller, William Ball"
39111,https://m.media-amazon.com/images/M/MV5BMjI0NjVhMDMtZTZmMy00MWYwLTkyMjQtMDEyMmVkYmJmOTQ5XkEyXkFqcGdeQXVyNjE5MjUyOTM@.jpg,Clarence Brown,"Paul Osborn, Marjorie Kinnan Rawlings, John Lee Mahin","Gregory Peck, Jane Wyman, Claude Jarman Jr., Chill Wills, Clem Bevans"
48281,https://m.media-amazon.com/images/M/MV5BZjExODExNmUtM2EyOS00OWFhLTgzMzUtY2Y1MzlkMDk0MzRhXkEyXkFqcGdeQXVyNDE0OTU3NDY@.jpg,Alexander Mackendrick,"William Rose, William Rose, Jimmy O'Connor","Alec Guinness, Cecil Parker, Herbert Lom, Peter Sellers, Danny Green"
44829,https://m.media-amazon.com/images/M/MV5BZWE1NmY3NmEtZjlkOC00M2FlLWFmYTgtMTlkNmU3MGFlYjJiXkEyXkFqcGdeQXVyNDE0OTU3NDY@.jpg,Charles Crichton,T.E.B. Clarke,"Alec Guinness, Stanley Holloway, Sidney James, Alfie Bass, Marjorie Fielding"
44876,https://m.media-amazon.com/images/M/MV5BMTUxNTIzNzY4OV5BMl5BanBnXkFtZTgwODExMTI0NDE@.jpg,Alexander Mackendrick,"Roger MacDougall, Roger MacDougall, John Dighton, Alexander Mackendrick","Alec Guinness, Joan Greenwood, Cecil Parker, Michael Gough, Ernest Thesiger"
292542,https://m.media-amazon.com/images/M/MV5BMmNhOTUyYjAtODJkMS00NzgyLThjY2YtNTY1ZTU0MGRhODZmXkEyXkFqcGdeQXVyMTcwOTQzOTYy.jpg,Juan José Campanella,"Juan José Campanella, Fernando Castets","Ricardo Darín, Héctor Alterio, Norma Aleandro, Eduardo Blanco, Natalia Verbeke"
250258,https://m.media-amazon.com/images/M/MV5BNThiMDc1YjUtYmE3Zi00MTM1LTkzM2MtNjdlNzQ4ZDlmYjRmXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg,Oliver Hirschbiegel,"Mario Giordano, Mario Giordano, Christoph Darnstädt, Don Bohlinger","Moritz Bleibtreu, Christian Berkel, Oliver Stokowski, Wotan Wilke Möhring, Stephan Szasz"
308208,https://m.media-amazon.com/images/M/MV5BMTkwMDk0OTcyMF5BMl5BanBnXkFtZTYwNzcxMDg5.jpg,Wych Kaosayananda,Alan B. McElroy,"Antonio Banderas, Lucy Liu, Gregg Henry, Ray Park, Talisa Soto"
280460,https://m.media-amazon.com/images/M/MV5BZjA1OTQxNGEtNTRjNi00MWIwLWEyZGYtNGRjOGEwNzE5OWU2XkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg,Bob Dolman,Bob Dolman,"Goldie Hawn, Susan Sarandon, Geoffrey Rush, Erika Christensen, Robin Thomas"
240510,https://m.media-amazon.com/images/M/MV5BMTYzOTMxNzg0MV5BMl5BanBnXkFtZTYwMjQwMDQ3.jpg,Shekhar Kapur,"A.E.W. Mason, Michael Schiffer, Hossein Amini","Wes Bentley, Mohamed Bouich, Campbell Brown, Daniel Caltagirone, James Cosmo"
280380,https://m.media-amazon.com/images/M/MV5BZjc3YzMwMmEtMTZlOS00M2U5LWFiMDctNmZhNzU3ZWU2YmVjXkEyXkFqcGdeQXVyNjU0NTI0Nw@@.jpg,Luis Mandoki,"Greg Iles, Greg Iles","Charlize Theron, Courtney Love, Stuart Townsend, Kevin Bacon, Pruitt Taylor Vince"
283832,https://m.media-amazon.com/images/M/MV5BMTJkYTg4N2MtMzcwMy00ZjFiLWFlNzItMmJhMTllZjI2YjRlXkEyXkFqcGdeQXVyNzA5NjUyNjM@.jpg,François Ozon,"François Ozon, François Ozon, François Ozon, Marina de Van, Robert Thomas, Robert Thomas","Virginie Ledoyen, Danielle Darrieux, Firmine Richard, Catherine Deneuve, Emmanuelle Béart"
274497,https://m.media-amazon.com/images/M/MV5BMjQwMmU2N2EtNWU2Yi00NzY5LWFlZjUtNjBiOGVhNzAwNzU0XkEyXkFqcGdeQXVyMzIzNDU1NTY@.jpg,Ferzan Özpetek,"Gianni Romoli, Ferzan Özpetek, Gianni Romoli, Ferzan Özpetek","Margherita Buy, Stefano Accorsi, Serra Yilmaz, Gabriel Garko, Erika Blanc"
245171,https://m.media-amazon.com/images/M/MV5BOTliYTA1MDUtYWUxZC00YmM4LWJmMTctMzA5ZjI1Y2YwNDBiXkEyXkFqcGdeQXVyMTY5Nzc4MDY@.jpg,Werner Herzog,Werner Herzog,"Tim Roth, Jouko Ahola, Anna Gourari, Max Raabe, Jacob Wein"
274812,https://m.media-amazon.com/images/M/MV5BNmY1MTdiMDUtYzU4Ny00NWY0LTk2YjctMWU3ZTUxZjg1OTE2XkEyXkFqcGdeQXVyMTMxMTY0OTQ@.jpg,Steven Shainberg,"Erin Cressida Wilson, Mary Gaitskill, Steven Shainberg, Erin Cressida Wilson","James Spader, Maggie Gyllenhaal, Jeremy Davies, Lesley Ann Warren, Stephen McHattie"
245429,https://m.media-amazon.com/images/M/MV5BMjlmZmI5MDctNDE2YS00YWE0LWE5ZWItZDBhYWQ0NTcxNWRhXkEyXkFqcGdeQXVyMTMxODk2OTU@.jpg,Hayao Miyazaki,"Hayao Miyazaki, Hayao Miyazaki","Rumi Hiiragi, Miyu Irino, Mari Natsuki, Takashi Naitô, Yasuko Sawaguchi"
326306,https://m.media-amazon.com/images/M/MV5BMzEyOTEwMjc5Nl5BMl5BanBnXkFtZTcwOTc3MTQyMQ@@.jpg,Eugene Jarecki,"Alex Gibney, Christopher Hitchens","Brian Cox, Henry Kissinger, Anna Chennault, Daniel Davidson, Amy Goodman"
256415,https://m.media-amazon.com/images/M/MV5BMjEwMjIwMDQ4OV5BMl5BanBnXkFtZTYwNzc3OTY3.jpg,Andy Tennant,"Douglas J. Eboch, C. Jay Cox","Reese Witherspoon, Josh Lucas, Patrick Dempsey, Candice Bergen, Mary Kay Place"
290095,https://m.media-amazon.com/images/M/MV5BMjEyNTI0NjM5M15BMl5BanBnXkFtZTYwMjQ0NTE3.jpg,Kevin Donovan,"Phil Hay, Matt Manfredi, Michael J. Wilson, Michael J. Wilson, Michael Leeson","Jackie Chan, Jennifer Love Hewitt, Jason Isaacs, Debi Mazar, Ritchie Coster"
179098,https://m.media-amazon.com/images/M/MV5BMTY5MTA1MTgyMV5BMl5BanBnXkFtZTYwNzE5NDg3.jpg,Brad Silberling,Brad Silberling,"Jake Gyllenhaal, Dustin Hoffman, Susan Sarandon, Alexia Landeau, Richard Messing"
281364,https://m.media-amazon.com/images/M/MV5BNDk5Y2VlMzAtYzQ5MC00ODIwLWI3ZTUtOTBjNzk4MWM3ODIzXkEyXkFqcGdeQXVyMTUzMDUzNTI3.jpg,Gérard Krawczyk,Luc Besson,"Jean Reno, Ryôko Hirosue, Michel Muller, Carole Bouquet, Yoshi Oida"
298388,https://m.media-amazon.com/images/M/MV5BMjA0OTk5MTk0M15BMl5BanBnXkFtZTYwNTgxMDg5.jpg,"Phil Vischer, Mike Nawrocki","Phil Vischer, Mike Nawrocki, Tim Hodge","Phil Vischer, Mike Nawrocki, Tim Hodge, Lisa Vischer, Shelby Morimoto"
289765,https://m.media-amazon.com/images/M/MV5BOTAwZDI1OTctN2Q5YS00OGNiLWIyMmUtYWM4ZGFjYWYyYzJjXkEyXkFqcGdeQXVyMTUzMDUzNTI3.jpg,Brett Ratner,"Thomas Harris, Ted Tally","Anthony Hopkins, Edward Norton, Ralph Fiennes, Harvey Keitel, Emily Watson"
280491,https://m.media-amazon.com/images/M/MV5BNDg5YWE0YzYtZjgwYy00Yzg4LWIyMzAtMDIzOTc3MGUwNmEyXkEyXkFqcGdeQXVyMTUyOTc1NDYz.jpg,Paul Greengrass,Paul Greengrass,"James Nesbitt, Allan Gildea, Gerard Crossan, Mary Moulds, Carmel McCallion"
246677,https://m.media-amazon.com/images/M/MV5BMjdjOTMyZGEtYjZhNi00ZTE1LWExYTUtNzI1NzZlY2ExMzVkXkEyXkFqcGdeQXVyMTAwMzUyOTc@.jpg,Tom Tykwer,"Krzysztof Kieslowski, Krzysztof Piesiewicz, Krzysztof Kieslowski, Krzysztof Piesiewicz","Cate Blanchett, Giovanni Ribisi, Remo Girone, Stefania Rocca, Alessandro Sperduti"
265307,https://m.media-amazon.com/images/M/MV5BZmM4ZTE1M2QtZWY3My00MDFjLTg2OTktOWRlYzExYzkwYjAwXkEyXkFqcGdeQXVyNjM1NzYzMDk@.jpg,George Hickenlooper,Phillip Jayson Lasker,"Andy Garcia, Mick Jagger, Julianna Margulies, Olivia Williams, James Coburn"
271259,https://m.media-amazon.com/images/M/MV5BMTc0NTI1MjMwMl5BMl5BanBnXkFtZTYwNTE2NzY3.jpg,"Anthony Russo, Joe Russo","Anthony Russo, Joe Russo","William H. Macy, Isaiah Washington, Sam Rockwell, Michael Jeter, Luis Guzmán"
101898,https://m.media-amazon.com/images/M/MV5BZDY3OGU2YmYtYjdkMC00YzNiLWJiYzQtMmU2NjA0YjBiMjBjL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg,John Duigan,John Duigan,"Noah Taylor, Thandiwe Newton, Nicole Kidman, Bartholomew Rose, Felix Nobis"
58379,https://m.media-amazon.com/images/M/MV5BNjBkNjk0NDAtNDcxYy00NDI3LThjM2QtYjRhOTY1NmM0N2NhXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg,Ishirô Honda,Shin'ichi Sekizawa,"Akira Takarada, Yuriko Hoshi, Hiroshi Koizumi, Yû Fujiki, Kenji Sahara"
197521,https://m.media-amazon.com/images/M/MV5BMTk4YjkyN2QtNGRmZC00ZmFkLTllNmYtMGIwNTUwYWMwZWE1XkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg,"Ishirô Honda, Terry O. Morse","Shigeru Kayama, Takeo Murata, Ishirô Honda, Terry O. Morse, Tomoyuki Tanaka, Al C. Ward","Raymond Burr, Takashi Shimura, Momoko Kôchi, Akira Takarada, Akihiko Hirata"
95895,https://m.media-amazon.com/images/M/MV5BZDg1Y2Y4OGMtZjY1My00NGMyLTlkNGQtYTdiN2IxNDI5MTM3XkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg,Godfrey Reggio,"Godfrey Reggio, Ken Richards","Christie Brinkley, David Brinkley, Patrick Disanto, Pope John Paul II, Dan Rather"
35211,https://m.media-amazon.com/images/M/MV5BYzVhOGQ2ODgtN2Q2Yy00MzBiLWE3NGUtOTNlODU2MWQwZDVjXkEyXkFqcGdeQXVyMDI2NDg0NQ@@.jpg,Sam Wood,"Jo Swerling, Herman J. Mankiewicz, Paul Gallico, Damon Runyon, Paul Gallico, Vincent Lawrence, Casey Robinson","Gary Cooper, Teresa Wright, Babe Ruth, Walter Brennan, Dan Duryea"
98575,https://m.media-amazon.com/images/M/MV5BNjU3Nzk0NTAyNl5BMl5BanBnXkFtZTcwMzIwMzc3NA@@.jpg,Milos Forman,"Choderlos de Laclos, Jean-Claude Carrière, Milos Forman","Colin Firth, Annette Bening, Meg Tilly, Fairuza Balk, Siân Phillips"
51554,https://m.media-amazon.com/images/M/MV5BMDhmYjgyMmEtYjMzNS00MmM5LTkxY2QtMzY0ODFjODEyMWFmXkEyXkFqcGdeQXVyMzg1ODEwNQ@@.jpg,Terence Fisher,"Jimmy Sangster, Bram Stoker","Peter Cushing, Christopher Lee, Michael Gough, Melissa Stribling, Carol Marsh"
86373,https://m.media-amazon.com/images/M/MV5BNGNmNmE1ZWQtNWYxNi00YjdjLWE2MTMtZjdiYzdmNjc2YzdjL2ltYWdlXkEyXkFqcGdeQXVyNzc5MjA3OA@@.jpg,"Rick Moranis, Dave Thomas","Rick Moranis, Dave Thomas, Steve De Jarnatt","Dave Thomas, Rick Moranis, Max von Sydow, Paul Dooley, Lynne Griffin"
58230,https://m.media-amazon.com/images/M/MV5BMWRkMGFkMWItMDlkNS00MjFkLTkwYzctNWI3MzY1MjE0ZWIwXkEyXkFqcGdeQXVyNzE2NDk3NTY@.jpg,"Arthur Lubin, Gerry Chiniquy, Robert McKimson, Hawley Pratt, Bill Tytla","Jameson Brewer, John C. Rose, Joe DiMona, Theodore Pratt, John W. Dunn","Don Knotts, Carole Cook, Jack Weston, Andrew Duggan, Larry Keating"
99581,https://m.media-amazon.com/images/M/MV5BMTk0OTgyN2QtNzY5My00ZGYzLTkxOGYtOWIyYWFhY2U5YzExXkEyXkFqcGdeQXVyNzc5MjA3OA@@.jpg,Franco Amurri,David Loughery,"Dennis Hopper, Kiefer Sutherland, Carol Kane, Paul Dooley, Cliff De Young"
276816,https://m.media-amazon.com/images/M/MV5BNTUxOGY0MTMtOWNkZS00NThlLWIzZDktMWJmMjQ4N2IyNWY4XkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg,David Twohy,"Lucas Sussman, Darren Aronofsky, David Twohy","Matthew Davis, Bruce Greenwood, Holt McCallany, Dexter Fletcher, Nick Chinlund"
297037,https://m.media-amazon.com/images/M/MV5BNDU4ODk1NzM0Ml5BMl5BanBnXkFtZTYwOTcxMDg5.jpg,Rick Famuyiwa,"Michael Elliot, Michael Elliot, Rick Famuyiwa","Taye Diggs, Sanaa Lathan, Yasiin Bey, Nicole Ari Parker, Boris Kodjoe"
211465,https://m.media-amazon.com/images/M/MV5BMTM0OTA1NzY2Ml5BMl5BanBnXkFtZTYwMDI4NDU3.jpg,"Brian Koppelman, David Levien","Brian Koppelman, David Levien","Barry Pepper, Andy Davoli, Seth Green, Vin Diesel, John Malkovich"
292644,https://m.media-amazon.com/images/M/MV5BOTc4OTZlOWMtYjc0NC00MmU5LWJjNGEtOGE2OTE3YzgyN2JlXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg,Roger Avary,"Bret Easton Ellis, Roger Avary","James Van Der Beek, Shannyn Sossamon, Jessica Biel, Kip Pardue, Kate Bosworth"
283084,https://m.media-amazon.com/images/M/MV5BYmU2NjI0ZTktM2E2Ni00YTMxLTg2NDMtMmIyYTQ4NTY0MWQ0XkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg,Jay Russell,"Natalie Babbitt, Jeffrey Lieber, James V. Hart","Alexis Bledel, William Hurt, Sissy Spacek, Jonathan Jackson, Scott Bairstow"
283139,https://m.media-amazon.com/images/M/MV5BMTI4NzYwOTM5MF5BMl5BanBnXkFtZTYwNDM4NDg2.jpg,Peter Kosminsky,"Janet Fitch, Mary Agnes Donoghue","Amy Aquino, John Billingsley, Elisa Bocanegra, Darlene Bohorquez, Solomon Burke Jr."
310793,https://m.media-amazon.com/images/M/MV5BOWY2OWM1ODEtNDU5OS00MjMwLTliYzItZWZlOTEyYmQ2Njg4XkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg,Michael Moore,Michael Moore,"Michael Moore, Salvador Allende, Mike Bradley, Arthur A. Busch, George Bush"
328962,https://m.media-amazon.com/images/M/MV5BMTkyMDM0MzE5Nl5BMl5BanBnXkFtZTYwMDg1NjY3.jpg,Christian Charles,,"Jerry Seinfeld, Greg Giraldo, Sherrod Small, Jim Norton, Allan Havey"
313487,https://m.media-amazon.com/images/M/MV5BZDZiYjc3MWYtODE5Mi00MDM5LWFkZTAtNjAzZmUxMzc4ZGQxL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg,"Kunihiko Yuyama, Jim Malone","Hideki Sonoda, Hideki Sonoda, Satoshi Tajiri, Jun'ichi Masuda, Ken Sugimori","Rica Matsumoto, Veronica Taylor, Rachael Lillis, Ikue Ôtani, Unshô Ishizuka"
272338,https://m.media-amazon.com/images/M/MV5BYmE1OTY4NjgtYjcwNC00NWE4LWJiNGMtZmVhYTdlMWE1YzIxXkEyXkFqcGdeQXVyMTMxODk2OTU@.jpg,Paul Thomas Anderson,Paul Thomas Anderson,"Adam Sandler, Jason Andrews, Don McManus, Emily Watson, Luis Guzmán"
291502,https://m.media-amazon.com/images/M/MV5BZjI3ZjkxNzItNTNjYS00OTI4LWFlYmItZjM5ZGUwZGUzMmVjXkEyXkFqcGdeQXVyMTMxMTY0OTQ@.jpg,Guy Ritchie,"Guy Ritchie, Lina Wertmüller","Bruce Greenwood, Madonna, Elizabeth Banks, Michael Beattie, Jeanne Tripplehorn"
227984,https://m.media-amazon.com/images/M/MV5BMTg5NzU4NjEwNV5BMl5BanBnXkFtZTYwNTk4NzM3.jpg,Ronny Yu,Stel Pavlou,"Samuel L. Jackson, Nigel Whitmey, Robert Jezek, Emily Mortimer, Meat Loaf"
298130,https://m.media-amazon.com/images/M/MV5BNDA2NTg2NjE4Ml5BMl5BanBnXkFtZTYwMjYxMDg5.jpg,Gore Verbinski,"Ehren Kruger, Kôji Suzuki, Hiroshi Takahashi","Naomi Watts, Martin Henderson, David Dorfman, Brian Cox, Jane Alexander"
298744,https://m.media-amazon.com/images/M/MV5BYzVmMDZiMWUtN2FkYS00ZDBkLWFjODctZTJkYTdlOTY3YzU2XkEyXkFqcGdeQXVyMjUzOTY1NTc@.jpg,Paul Schrader,"Robert Graysmith, Michael Gerbosi","Greg Kinnear, Willem Dafoe, Rita Wilson, Maria Bello, Ron Leibman"
252480,https://m.media-amazon.com/images/M/MV5BMTgzNjQzMTQ0NF5BMl5BanBnXkFtZTYwNjA0Mjc3.jpg,Tim Blake Nelson,"Miklos Nyiszli, Tim Blake Nelson, Tim Blake Nelson","David Arquette, Velizar Binev, David Chandler, Michael Stuhlbarg, George Zlatarev"
145937,https://m.media-amazon.com/images/M/MV5BYzBjODNlNjEtNWMzYy00MWQ5LWJlNzEtN2ZhMDhiNjIzZWEyXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg,Godfrey Reggio,Godfrey Reggio,"Belladonna, Marlon Brando, Elton John, Julia Louis-Dreyfus, Madonna"
296166,https://m.media-amazon.com/images/M/MV5BYTNlNzAxMjktZmViZi00ZmU4LWJjNTYtMzhlZmQzY2FhYzgxL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg,Patricia Cardoso,"Josefina Lopez, George LaVoo, Josefina Lopez","America Ferrera, Lupe Ontiveros, Ingrid Oliu, George Lopez, Brian Sites"
212604,https://m.media-amazon.com/images/M/MV5BMTE5ODMzMDU2OV5BMl5BanBnXkFtZTYwMTA2MTc2.jpg,Hilary Birmingham,"Hilary Birmingham, Matt Drake, Tom McNeal","Glenn Fitzgerald, Anson Mount, Bob Burrus, Julianne Nicholson, Laura Walker"
101453,https://m.media-amazon.com/images/M/MV5BZjJlMTRjOWEtYjVlNy00N2MyLWFiYzgtMjk2NmQ2YzU1ZDBjXkEyXkFqcGdeQXVyNzc5MjA3OA@@.jpg,Robert Benton,"E.L. Doctorow, Tom Stoppard","Dustin Hoffman, Nicole Kidman, Loren Dean, Bruce Willis, Steven Hill"
95327,https://m.media-amazon.com/images/M/MV5BZmY2NjUzNDQtNTgxNC00M2Q4LTljOWQtMjNjNDBjNWUxNmJlXkEyXkFqcGdeQXVyNTA4NzY1MzY@.jpg,Isao Takahata,"Akiyuki Nosaka, Isao Takahata","Tsutomu Tatsumi, Ayano Shiraishi, Yoshiko Shinohara, Akemi Yamaguchi, Kôzô Hashida"
76666,https://m.media-amazon.com/images/M/MV5BOWU0NjZhMWEtMWU2Zi00NTgwLWI1OTQtNDJlNDAyNzdlZjljXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg,John Badham,"Nik Cohn, Norman Wexler","John Travolta, Karen Lynn Gorney, Barry Miller, Joseph Cali, Paul Pape"
86361,https://m.media-amazon.com/images/M/MV5BN2Q1MzYxZWYtYTBhYi00NTJmLWFjNzktNmQ4OTRlNmNhOGFjXkEyXkFqcGdeQXVyMTUzMDUzNTI3.jpg,Sylvester Stallone,"Nik Cohn, Sylvester Stallone, Norman Wexler","John Travolta, Cynthia Rhodes, Finola Hughes, Steve Inwood, Julie Bovasso"
81696,https://m.media-amazon.com/images/M/MV5BNDFlNDAzOWYtMjBmMS00NDQ5LWE2M2MtYjY5ZGU4ZDAxNzIzXkEyXkFqcGdeQXVyMTMxMTY0OTQ@.jpg,James Bridges,"Aaron Latham, James Bridges, Aaron Latham","John Travolta, Debra Winger, Scott Glenn, Madolyn Smith Osborne, Barry Corbin"
80031,https://m.media-amazon.com/images/M/MV5BMTk5NzkwNDUwOV5BMl5BanBnXkFtZTgwMjM2NjQzMTE@.jpg,William Wiard,"Thomas McGuane, Bud Shrake","Steve McQueen, Linda Evans, Richard Farnsworth, Billy Green Bush, Slim Pickens"
81693,https://m.media-amazon.com/images/M/MV5BY2E2NjJiNGQtZTMyMi00M2JkLWFlOTUtZmUwZjRiODdkZTRjXkEyXkFqcGdeQXVyMjA0MzYwMDY@.jpg,Alberto De Martino,"Massimo De Rita, Luigi Angelo, Alberto De Martino","Walter George Alton, Donald Pleasence, Miguel Ángel Fuentes, Sydne Rome, Silvano Tranquilli"
81764,https://m.media-amazon.com/images/M/MV5BMWJmNzQ0MTMtZThjMy00YjFlLTg2NTktNWRlMjcxOTU5YWE1XkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg,Greydon Clark,"Lyn Freeman, Daniel Grodnik, Bennett Tramer, Steve Mathis","Jack Palance, Martin Landau, Tarah Nutter, Christopher S. Nelson, Cameron Mitchell"
81964,https://m.media-amazon.com/images/M/MV5BNWVmNTc5NGMtMDIzMC00NTczLWFhOWQtNDYzOTAwMjU1ODc0XkEyXkFqcGdeQXVyMjI4MjA5MzA@.jpg,Robert Aldrich,"Mel Frohman, Michael Barrie, Leigh Chapman, Rich Eustis, Jim Mulholland","Peter Falk, Vicki Frederick, Laurene Landon, Burt Young, Tracy Reed"
81974,https://m.media-amazon.com/images/M/MV5BZjlmMTdhNDgtYWMwZi00ZWIxLThlYzEtODE0MjlhNjEzZjlhXkEyXkFqcGdeQXVyMTAwMzUyOTc@.jpg,Sydney Pollack,"Kurt Luedtke, David Rayfiel","Paul Newman, Sally Field, Bob Balaban, Melinda Dillon, Luther Adler"
82045,https://m.media-amazon.com/images/M/MV5BMTdmYjEyNzEtOWE5OC00NzNkLWI1YmItNTgwYjE2MGI5N2VmXkEyXkFqcGdeQXVyMjAyNTUxMw@@.jpg,Steno,"Mario Amendola, Bruno Corbucci, Steno, Bud Spencer, Gunther Philipp","Bud Spencer, Marina Langner, Mario Scarpetta, Gianfranco Barra, Enzo Garinei"
82085,https://m.media-amazon.com/images/M/MV5BZmZiMmZmNjQtNGM3OC00MTFkLWIxMzktZmJhMGYzMjYwYzZmXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg,Brian De Palma,"Brian De Palma, Bill Mesce Jr.","John Travolta, Nancy Allen, John Lithgow, Dennis Franz, Peter Boyden"
85327,https://m.media-amazon.com/images/M/MV5BZjEzMGM5NWMtMjU3Yy00OGNmLWFlZWMtMjhlYzY5NzY2NGFkXkEyXkFqcGdeQXVyMTA0MTM5NjI2.jpg,Sergio Corbucci,"Mario Amendola, Sergio Corbucci","Terence Hill, Bud Spencer, John Fujioka, Louise Bennett, Sal Borgese"
82175,https://m.media-amazon.com/images/M/MV5BOWNmNGZmNzAtZjY2Ni00ZmRlLThkNGMtYmY2ZWIzZDA0OGRkXkEyXkFqcGdeQXVyMTQ3Njg3MQ@@.jpg,Jeremy Kagan,"Chaim Potok, Edwin Gordon, Jeremy Kagan","Maximilian Schell, Rod Steiger, Robby Benson, Barry Miller, Hildy Brooks"
82200,https://m.media-amazon.com/images/M/MV5BZDU0NWMwOGEtNzY0ZS00ZmE2LWJkODctNTk3YzkzNmM0YWRmXkEyXkFqcGdeQXVyNzc5MjA3OA@@.jpg,Michael Apted,Lawrence Kasdan,"John Belushi, Blair Brown, Allen Garfield, Carlin Glynn, Tony Ganios"
82353,https://m.media-amazon.com/images/M/MV5BYmVlZjJmOTctNzQ3YS00NjA0LWFlNmYtY2JkMGM5NTIyYzg1XkEyXkFqcGdeQXVyMjUzOTY1NTc@.jpg,Peter Yates,Steve Tesich,"William Hurt, Sigourney Weaver, Christopher Plummer, James Woods, Irene Worth"
77533,https://m.media-amazon.com/images/M/MV5BMDMxYmMyMjMtMzIyZi00ZGFmLWE3MTYtNWM3MDM4OGRmYjQ2XkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg,John Alan Schwartz,John Alan Schwartz,"Michael Carr, Samuel Berkowitz, Mary Ellen Brighton, Thomas Noguchi, Adolf Hitler"
121261,https://m.media-amazon.com/images/M/MV5BNDFlZDBiY2EtYWU3Yi00NDk4LTljMzItMDk3ZWU2ZjZmZTE1XkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg,John Alan Schwartz,"Veronica Lakewood, John Alan Schwartz","Michael Carr, Cecil Clemons, Veronica Lakewood, James B. Schwartz, John Alan Schwartz"
82370,https://m.media-amazon.com/images/M/MV5BODk2NTFmOGUtZGUyMS00NDc3LWIxYzYtZjk0NGU1Y2MzMTI3XkEyXkFqcGdeQXVyMTUzMDUzNTI3.jpg,François Truffaut,"François Truffaut, Suzanne Schiffman, Jean Aurel","Gérard Depardieu, Fanny Ardant, Henri Garcin, Michèle Baumgartner, Roger Van Hool"
82382,https://m.media-amazon.com/images/M/MV5BNDU0OThlOGYtNmJiZC00NzgzLWE1NmYtYzIwZTdlNDkwZTdiXkEyXkFqcGdeQXVyMTUzMDUzNTI3.jpg,Ronald Neame,"Jerome Lawrence, Jerome Lawrence, Robert E. Lee, Robert E. Lee","Walter Matthau, Jill Clayburgh, Barnard Hughes, Jan Sterling, James Stephens"
82405,https://m.media-amazon.com/images/M/MV5BNDJmYWJiMDYtYTk5Yy00ZTEzLWExOGQtMGZmNDhmZGExYmIwL2ltYWdlXkEyXkFqcGdeQXVyNzc5MjA3OA@@.jpg,Alan Alda,Alan Alda,"Alan Alda, Carol Burnett, Len Cariou, Sandy Dennis, Rita Moreno"
